652.0,647.7,648.9,644.0,643.3,642.7,641.4,639.4,637.9,635.6,636.0,632.3,632.6,630.5,628.2,628.2,625.1,624.3,622.8,623.3,1.8,3.9,0.2,3.4,2.1,0.8,0.8,1.1,1.1,1.6,0.3,2.5,0.8,1.7,2.4,0.7,2.4,2.0,2.2,0.7
648.4,647.4,645.5,644.0,641.3,639.8,640.3,639.0,637.0,634.4,632.2,629.1,628.3,628.1,629.0,625.9,624.4,624.3,623.0,622.3,5.4,4.2,3.6,3.4,4.1,3.7,1.9,1.5,2.0,2.8,4.1,5.7,5.1,4.1,1.6,3.0,3.1,2.0,2.0,1.7
650.8,644.9,645.1,641.5,639.9,640.4,639.6,636.3,635.7,633.7,634.0,631.4,627.6,627.6,627.1,625.0,624.0,623.5,623.1,622.0,3.0,6.7,4.0,5.9,5.5,3.1,2.6,4.2,3.3,3.5,2.3,3.4,5.8,4.6,3.5,3.9,3.5,2.8,1.9,2.0
649.3,648.3,649.0,642.5,642.9,640.0,638.9,637.2,634.4,633.0,632.7,631.2,629.0,627.5,629.6,624.7,624.9,623.0,621.6,619.1,4.5,3.3,0.1,4.9,2.5,3.5,3.3,3.3,4.6,4.2,3.6,3.6,4.4,4.7,1.0,4.2,2.6,3.3,3.4,4.9
649.7,648.4,647.0,642.8,641.9,638.8,640.6,637.9,633.3,633.0,631.9,630.8,630.7,629.1,628.2,625.3,627.0,623.6,621.9,622.7,4.1,3.2,2.1,4.6,3.5,4.7,1.6,2.6,5.7,4.2,4.4,4.0,2.7,3.1,2.4,3.6,0.5,2.7,3.1,1.3
650.9,645.9,645.5,643.5,640.4,638.8,639.1,638.5,634.2,633.2,630.9,632.0,626.5,628.3,627.4,624.8,624.1,623.4,622.5,619.1,2.9,5.7,3.6,3.9,5.0,4.7,3.1,2.0,4.8,4.0,5.4,2.8,6.9,3.9,3.2,4.1,3.4,2.9,2.5,4.9
650.8,646.2,644.7,644.3,641.6,640.9,638.3,637.8,636.3,633.4,632.3,628.4,630.5,627.6,625.7,628.2,625.2,623.8,624.1,620.7,3.0,5.4,4.4,3.1,3.8,2.6,3.9,2.7,2.7,3.8,4.0,6.4,2.9,4.6,4.9,0.7,2.3,2.5,0.9,3.3
647.8,645.2,642.6,642.6,640.5,639.7,638.0,635.0,633.1,632.3,630.9,626.5,629.2,626.6,630.8,624.3,623.8,620.2,621.6,620.7,6.0,6.4,6.5,4.8,4.9,3.8,4.2,5.5,5.9,4.9,5.4,8.3,4.2,5.6,0.0,4.6,3.7,6.1,3.4,3.3
643.1,643.1,646.1,640.8,638.0,637.0,635.8,631.1,631.6,631.1,625.8,626.3,626.6,624.6,624.5,623.8,623.9,617.1,620.0,619.4,10.7,8.5,3.0,6.6,7.4,6.5,6.4,9.4,7.4,6.1,10.5,8.5,6.8,7.6,6.1,5.1,3.6,9.2,5.0,4.6
644.6,641.6,639.9,641.7,637.0,635.5,632.6,631.8,628.7,627.9,625.9,627.5,624.5,624.1,623.1,622.3,620.0,617.4,618.3,616.1,9.2,10.0,9.2,5.7,8.4,8.0,9.6,8.7,10.3,9.3,10.4,7.3,8.9,8.1,7.5,6.6,7.5,8.9,6.7,7.9
640.9,639.4,636.8,634.0,633.2,632.0,630.8,628.4,628.3,625.8,625.5,623.3,623.4,621.4,620.3,621.6,617.2,617.1,615.1,616.0,12.9,12.2,12.3,13.4,12.2,11.5,11.4,12.1,10.7,11.4,10.8,11.5,10.0,10.8,10.3,7.3,10.3,9.2,9.9,8.0
633.2,631.5,630.4,627.4,626.4,625.1,616.8,622.7,623.3,623.1,618.4,618.1,615.4,613.5,613.0,613.3,611.2,607.3,606.8,608.3,20.6,20.1,18.7,20.0,19.0,18.4,25.4,17.8,15.7,14.1,17.9,16.7,18.0,18.7,17.6,15.6,16.3,19.0,18.2,15.7
631.9,629.2,628.4,624.5,624.4,621.0,621.4,622.2,621.8,619.7,617.6,615.7,612.5,611.5,610.6,607.5,610.3,607.3,603.2,597.6,21.9,22.4,20.7,22.9,21.0,22.5,20.8,18.3,17.2,17.5,18.7,19.1,20.9,20.7,20.0,21.4,17.2,19.0,21.8,26.4
